intron	logef	control	TDP_negative	deltapsi
chr13:35211179:35232492:clu_17625_NA	0.54188086563488	0.965664205888829	0.988113444264489	0.0224492383756596
chr13:35232619:35290389:clu_17626_NA	-0.06680838350897	0.334803325132647	0.312533556183298	-0.0222697689493493
chr13:35290450:35309528:clu_17626_NA	0.0180565132541473	0.301554982996451	0.306428924361417	0.00487394136496572
chr13:35309592:35349108:clu_17626_NA	0.0487518702548227	0.363641691870901	0.381037519455285	0.0173958275843836
chr13:35352323:35432269:clu_17627_NA	0.0348683276150595	0.501991444286835	0.519415850725401	0.0174244064385658
chr13:35432393:35452092:clu_17627_NA	-0.0348683276150595	0.498008555713165	0.480584149274599	-0.0174244064385658
chr13:35452235:35472400:clu_17628_NA	-0.0143334390339605	0.590382674925677	0.583432604330531	-0.00695007059514596
chr13:35472536:35550477:clu_17628_NA	0.0143334390339605	0.409617325074324	0.416567395669469	0.00695007059514585
chr13:35651876:35654855:clu_17630_NA	-0.252118804553447	0.542166355547934	0.41698306557733	-0.125183289970604
chr13:35655010:35655579:clu_17630_NA	0.252118804553447	0.457833644452066	0.58301693442267	0.125183289970604
chr13:35774699:35788212:clu_17631_NA	-0.134581647848884	0.242032906800758	0.195605999297638	-0.0464269075031196
chr13:35774699:35793366:clu_17631_NA	0.340521034610425	0.427665609885955	0.555835851932164	0.12817024204621
chr13:35788285:35793366:clu_17631_NA	-0.205939386761541	0.330301483313288	0.248558148770198	-0.0817433345430903
chr13:35808320:35809018:clu_17633_NA	-0.203933978612383	0.513120826289346	0.412080188721017	-0.101040637568329
chr13:35809095:35810835:clu_17633_NA	0.203933978612383	0.486879173710654	0.587919811278983	0.101040637568329
chr13:35827754:35828250:clu_17634_NA	0.0255470731938784	0.539858271616555	0.55252209078947	0.012663819172915
chr13:35828307:35836033:clu_17634_NA	-0.0255470731938784	0.460141728383445	0.44747790921053	-0.0126638191729151
chr13:35836138:35839092:clu_17635_NA	-0.26637078377449	0.0120647126481924	0.00711737213282366	-0.00494734051536874
chr13:35836141:35839092:clu_17635_NA	0.26637078377449	0.987935287351808	0.992882627867176	0.00494734051536883
chr13:35839176:35854499:clu_17636_NA	-0.00233850466768231	0.320945942789485	0.241101682847999	-0.0798442599414858
chr13:35839176:35871224:clu_17636_NA	0.140646989873868	0.00545986111083518	0.00473203292961656	-0.000727828181218619
chr13:35850776:35854499:clu_17636_NA	-0.491471969373273	0.00724815846101727	0.00333862827036511	-0.00390953019065216
chr13:35854593:35855510:clu_17636_NA	-0.575385841706575	0.0809101717809216	0.0342689011369698	-0.0466412706439518
chr13:35854593:35871224:clu_17636_NA	0.423215526431753	0.143509844873233	0.164993112061735	0.0214832671885018
chr13:35871340:35947358:clu_17636_NA	0.505333799441909	0.441926020984508	0.551565642753315	0.109639621768807
chr13:36312477:36314227:clu_17641_NA	0.345463149282558	0.972223616974093	0.985885338897073	0.0136617219229793
chr13:36314082:36314227:clu_17641_NA	-0.345463149282558	0.0277763830259068	0.0141146611029274	-0.0136617219229794
chr13:36326698:36327869:clu_17642_NA	0.172447262040327	0.0345222409119864	0.0452699108815738	0.0107476699695874
chr13:36326698:36329362:clu_17642_NA	-0.111518763157848	0.933209703094457	0.921223543416949	-0.0119861596775084
chr13:36327990:36329362:clu_17642_NA	-0.0609284988824786	0.0322680559935563	0.0335065457014772	0.00123848970792095
chr13:37007071:37008057:clu_17648_NA	-0.291340371051731	0.866894811429982	0.784332842986153	-0.0825619684438292
chr13:37007071:37008062:clu_17648_NA	0.291340371051731	0.133105188570017	0.215667157013847	0.0825619684438292
chr13:37009806:37010552:clu_17649_NA	-0.246552216060326	0.0215351037279745	0.017992171167391	-0.00354293256058349
chr13:37009809:37010552:clu_17649_NA	-0.183004195267715	0.485631105006794	0.432356165701215	-0.0532749393055786
chr13:37009809:37012192:clu_17649_NA	0.676107570357741	0.108875423100114	0.228861381799475	0.119985958699361
chr13:37010655:37012192:clu_17649_NA	-0.2465511590297	0.383958368165118	0.320790281331918	-0.0631680868331991
chr13:37012297:37017245:clu_17650_NA	-0.241483748567875	0.542308124275527	0.486143721156457	-0.0561644031190703
chr13:37017328:37019342:clu_17650_NA	0.317711119237554	0.0584394950921925	0.0916389851061624	0.0331994900139699
chr13:37017364:37019342:clu_17650_NA	-0.0762273706696794	0.39925238063228	0.422217293737381	0.0229649131051005
chr13:37024442:37025320:clu_17652_NA	0.176295086125351	0.472374129875615	0.514284245661861	0.0419101157862459
chr13:37024442:37026204:clu_17652_NA	-0.223114819681421	0.0837914356640137	0.0611864461482562	-0.0226049895157575
chr13:37025437:37026204:clu_17652_NA	0.0468197335560707	0.443834434460371	0.424529308189883	-0.0193051262704884
chr13:37045373:37047535:clu_17653_NA	0.195457492201543	0.692559017857397	0.769062530707727	0.0765035128503297
chr13:37045376:37047535:clu_17653_NA	-0.195457492201543	0.307440982142603	0.230937469292273	-0.0765035128503296
chr13:37692335:37745937:clu_17658_NA	0.55624136030795	0.436787603499621	0.702299697636265	0.265512094136644
chr13:37746455:37782956:clu_17658_NA	-0.55624136030795	0.563212396500379	0.297700302363735	-0.265512094136644
chr13:39012233:39012691:clu_17663_NA	-0.436841391439282	0.0409446425812086	0.0175084072516436	-0.0234362353295651
chr13:39014476:39017500:clu_17663_NA	0.436841391439282	0.959055357418791	0.982491592748356	0.023436235329565
chr13:39017544:39022326:clu_17664_NA	0.03969417604738	0.26366475356392	0.279363965162079	0.0156992115981589
chr13:39023130:39024473:clu_17664_NA	-0.03969417604738	0.73633524643608	0.720636034837921	-0.0156992115981589
chr13:39031631:39034131:clu_17665_NA	0.131033738135883	0.368872755866739	0.41824010442589	0.0493673485591515
chr13:39031631:39037198:clu_17665_NA	0.0585606304483083	0.269507300766071	0.284213666729604	0.0147063659635328
chr13:39034196:39037198:clu_17665_NA	-0.189594368584192	0.36161994336719	0.297546228844506	-0.0640737145226843
chr13:39677579:39678092:clu_17669_NA	0.210788386389305	0.024199252110978	0.0340417129345135	0.00984246082353551
chr13:39677579:39679538:clu_17669_NA	-0.0297519546278675	0.433851741232905	0.479827862669121	0.0459761214362161
chr13:39677579:39679975:clu_17669_NA	0.0839292513734115	0.033918537745932	0.0420293196465941	0.00811078190066215
chr13:39679620:39679975:clu_17669_NA	-0.264965683134849	0.508030468910185	0.444101104749771	-0.0639293641604138
chr13:39699618:39714832:clu_17670_NA	0.741589327186591	0.00712921876611896	0.0306729706956795	0.0235437519295606
chr13:39699618:39719236:clu_17670_NA	-0.741589327186591	0.992870781233881	0.969327029304321	-0.0235437519295604
chr13:39719367:39719660:clu_17672_NA	-0.392199442950136	0.992323723287133	0.983332979847698	-0.00899074343943451
chr13:39719367:39719693:clu_17672_NA	0.392199442950136	0.00767627671286712	0.0166670201523017	0.00899074343943455
chr13:39727548:39732044:clu_17673_NA	0.439485124733096	0.00602966319500436	0.0143996654263697	0.0083700022313653
chr13:39727548:39750946:clu_17673_NA	-0.439485124733096	0.993970336804996	0.98560033457363	-0.0083700022313653
chr13:40759106:40766746:clu_17675_NA	-0.18343105858941	0.417658479984158	0.331977395358528	-0.08568108462563
chr13:40767033:40770985:clu_17675_NA	0.18343105858941	0.582341520015842	0.668022604641472	0.08568108462563
chr13:41072857:41076044:clu_17681_NA	0.0384229261215365	0.354810086717241	0.372591270282925	0.0177811835656845
chr13:41076237:41080646:clu_17681_NA	-0.0384229261215365	0.645189913282759	0.627408729717075	-0.0177811835656845
chr13:41226568:41227000:clu_17683_NA	0.0324234858043759	0.0961150835698236	0.132277860659631	0.0361627770898076
chr13:41226568:41233890:clu_17683_NA	-0.354382772266549	0.862354567615838	0.806108794239006	-0.0562457733768315
chr13:41227121:41233890:clu_17683_NA	0.392076589639316	0.013740243944175	0.0270947667196418	0.0133545227754668
chr13:41227245:41233890:clu_17683_NA	-0.0701173031771433	0.0277901048701637	0.0345185783817207	0.00672847351155698
chr13:41234007:41240261:clu_17684_NA	0.320443147064948	0.735358812184467	0.799328499260827	0.0639696870763594
chr13:41234007:41252645:clu_17684_NA	-0.348191235910518	0.0550649779360391	0.0306702448445534	-0.0243947330914857
chr13:41240433:41252645:clu_17684_NA	0.0277480888455702	0.209576209879494	0.17000125589462	-0.0395749539848737
chr13:41311582:41316846:clu_17687_NA	-0.0311431488831547	0.449536732843457	0.434177016687169	-0.0153597161562881
chr13:41316930:41318806:clu_17687_NA	0.0311431488831548	0.550463267156543	0.565822983312831	0.015359716156288
chr13:41318910:41320667:clu_17688_NA	0.496242436097521	0.953911004720502	0.982406593113117	0.0284955883926146
chr13:41320081:41320667:clu_17688_NA	-0.496242436097521	0.0460889952794981	0.0175934068868835	-0.0284955883926145
chr13:41320824:41323056:clu_17689_NA	-0.0496754027894058	0.48073208909706	0.455998958978069	-0.024733130118991
chr13:41323190:41325698:clu_17689_NA	0.0496754027894058	0.51926791090294	0.544001041021931	0.024733130118991
chr13:41331369:41336650:clu_17690_NA	-0.393687002367505	0.347315186768923	0.206036823287064	-0.141278363481859
chr13:41331369:41358304:clu_17690_NA	-0.379578266187606	0.0576245850595427	0.034670190575069	-0.0229543944844737
chr13:41336756:41355144:clu_17690_NA	0.699303878184795	0.11476486603279	0.203100004821978	0.0883351387891879
chr13:41336756:41358304:clu_17690_NA	-0.392791710456721	0.145193584860292	0.0862099354669255	-0.0589836493933661
chr13:41355216:41358304:clu_17690_NA	0.466753100827038	0.335101777278453	0.469983045848963	0.134881268570511
chr13:41362159:41362731:clu_17691_NA	0.12062411842858	0.236304854374301	0.251452053035938	0.0151471986616372
chr13:41362159:41367439:clu_17691_NA	-0.17210891951761	0.0493194905431458	0.0391623533179472	-0.0101571372251986
chr13:41362873:41367439:clu_17691_NA	0.0514848010890293	0.714375655082554	0.709385593646115	-0.00499006143643865
chr13:41569395:41591840:clu_17692_NA	-0.445182537633331	0.896055795187784	0.779676701837677	-0.116379093350107
chr13:41569395:41636939:clu_17692_NA	0.445182537633331	0.103944204812216	0.220323298162323	0.116379093350107
chr13:41671147:41675215:clu_17694_NA	-0.60941913521939	0.515913721165565	0.330002277836372	-0.185911443329193
chr13:41671147:41685047:clu_17694_NA	0.775660958818993	0.120375158972321	0.30761632159069	0.18724116261837
chr13:41675296:41685047:clu_17694_NA	-0.166241823599603	0.363711119862115	0.362381400572938	-0.00132971928917686
chr13:41691445:41691874:clu_17696_NA	0.169477058329315	0.789252479985534	0.840154698371544	0.0509022183860097
chr13:41691467:41691874:clu_17696_NA	-0.169477058329315	0.210747520014466	0.159845301628456	-0.0509022183860096
chr13:41721575:41727194:clu_17698_NA	0.230318158288425	0.494508547013832	0.594309634634481	0.0998010876206486
chr13:41727313:41729542:clu_17698_NA	-0.816854689308038	0.326683841006606	0.137779699264216	-0.188904141742389
chr13:41727313:41732080:clu_17698_NA	1.48593198893151	0.0518200807284284	0.218596503915717	0.166776423187289
chr13:41729677:41732080:clu_17698_NA	-0.899395457911897	0.126987531251133	0.0493141621855855	-0.0776733690655479
chr13:41761204:41777985:clu_17699_NA	-0.068343632864899	0.247578819572758	0.309720604578196	0.062141785005438
chr13:41778056:41783795:clu_17699_NA	-0.301665988234794	0.286535788024212	0.283860439978752	-0.00267534804545977
chr13:41778056:41787437:clu_17699_NA	0.8425392469387	0.00763497217632131	0.0237495550493603	0.016114582873039
chr13:41783901:41787437:clu_17699_NA	-0.472529625839007	0.458250420226709	0.382669400393692	-0.0755810198330172
chr13:41787543:41793439:clu_17700_NA	0.188479692477119	0.0385318439977137	0.0551996488760951	0.0166678048783815
chr13:41787543:41811225:clu_17700_NA	-0.188479692477119	0.961468156002286	0.944800351123905	-0.0166678048783814
chr13:42174144:42174727:clu_17706_NA	0.746423898961512	0.00304976505698061	0.0169651864232393	0.0139154213662587
chr13:42174144:42178135:clu_17706_NA	-1.00517868072859	0.341961264951746	0.330033353412904	-0.011927911538842
chr13:42174144:42187049:clu_17706_NA	2.0559544512598	0.0017767878627946	0.0366142146951485	0.0348374268323539
chr13:42178220:42187049:clu_17706_NA	-1.14800337217759	0.524098758706886	0.438496441211728	-0.0856023174951578
chr13:42190525:42194885:clu_17706_NA	-0.649196297315131	0.129113423421593	0.17789080425698	0.0487773808353872
chr13:42295742:42297048:clu_17713_NA	-0.233404401630973	0.376846537917944	0.35762196003285	-0.0192245778850947
chr13:42295742:42298533:clu_17713_NA	0.451318442611108	0.0455024540883775	0.0856378631872659	0.0401354090988884
chr13:42297182:42298533:clu_17713_NA	-0.217914040980135	0.577651007993678	0.556740176779885	-0.0209108312137936
chr13:42385586:42482297:clu_17715_NA	-0.947570664037878	0.341814622806061	0.110522376711857	-0.231292246094205
chr13:42429230:42482297:clu_17715_NA	0.520195983171851	0.384412393978546	0.539386304046737	0.154973910068191
chr13:42430034:42482297:clu_17715_NA	0.427374680866028	0.273772983215393	0.350091319241407	0.076318336026014
chr13:43065737:43068930:clu_17717_NA	0.00158627707027307	0.414595984770772	0.415366191225706	0.00077020645493403
chr13:43069003:43078612:clu_17717_NA	-0.00158627707027307	0.585404015229228	0.584633808774294	-0.000770206454934086
chr13:43322501:43326419:clu_17718_NA	0.227100064115814	0.348357185111211	0.453551156724449	0.105193971613238
chr13:43322501:43344538:clu_17718_NA	-0.459765997278791	0.468862749684295	0.307146164354206	-0.161716585330089
chr13:43326525:43344538:clu_17718_NA	0.232665933162977	0.182780065204494	0.239302678921345	0.0565226137168513
chr13:43412053:43412845:clu_17719_NA	-0.108512926501469	0.564710727917875	0.510817551127105	-0.0538931767907694
chr13:43412988:43484009:clu_17719_NA	0.10851292650147	0.435289272082125	0.489182448872895	0.0538931767907695
chr13:44989742:45001703:clu_17728_NA	-0.603800680685184	0.00704027662629937	0.00299076008220276	-0.00404951654409661
chr13:44989742:45004305:clu_17728_NA	0.476044243565594	0.104317669548369	0.130472931398355	0.0261552618499861
chr13:44989742:45006202:clu_17728_NA	0.460331368561865	0.0103872330831664	0.0127890535472446	0.00240182046407825
chr13:44989742:45008795:clu_17728_NA	0.659901108324036	0.00236511806300049	0.00355519470439034	0.00119007664138985
chr13:45004437:45004673:clu_17728_NA	-0.602614591803167	0.00909874851418997	0.00386980093339483	-0.00522894758079514
chr13:45004437:45006202:clu_17728_NA	0.3508598766388	0.333614536521384	0.368163414906709	0.034548878385325
chr13:45004790:45006202:clu_17728_NA	-0.365586487717513	0.0117567956055236	0.00633776204299687	-0.00541903356252678
chr13:45005241:45006202:clu_17728_NA	-0.55107422103862	0.0235148315867998	0.010530100953802	-0.0129847306329978
chr13:45006303:45008795:clu_17728_NA	0.175939384154189	0.497904790451267	0.461290981430904	-0.0366138090203629
chr13:45008879:45014932:clu_17729_NA	0.00516087738256319	0.0965540978362436	0.117715571919189	0.021161474082945
chr13:45008879:45014952:clu_17729_NA	-0.224436892967292	0.890895782162644	0.863330461606368	-0.0275653205562763
chr13:45009000:45014952:clu_17729_NA	0.219276015584729	0.0125501200011125	0.0189539664744438	0.00640384647333131
chr13:45136806:45149770:clu_17731_NA	0.134790051188317	0.175453271864179	0.201719677604778	0.0262664057405987
chr13:45136806:45151687:clu_17731_NA	-0.195696469907378	0.0238177044848791	0.019676970025699	-0.00414073445918002
chr13:45149788:45151687:clu_17731_NA	0.183016791534342	0.209808628324655	0.253136485234595	0.0433278569099406
chr13:45151831:45207424:clu_17731_NA	-0.122110372815282	0.590920395326287	0.525466867134928	-0.0654535281913594
chr13:45479066:45480125:clu_17739_NA	-0.308184346805651	0.648510216463082	0.574401623989984	-0.0741085924730979
chr13:45479066:45480129:clu_17739_NA	-0.116961967889204	0.0375527681423165	0.0402705551567901	0.00271778701447352
chr13:45479066:45480156:clu_17739_NA	-0.243141094940707	0.19575929535648	0.185041506403719	-0.0107177889527603
chr13:45479066:45480246:clu_17739_NA	0.287095307585838	0.0521915338875105	0.0838350382338879	0.0316435043463774
chr13:45479066:45480250:clu_17739_NA	0.381192102049725	0.0659861861506114	0.116451276215619	0.0504650900650072
chr13:45491538:45492159:clu_17740_NA	-0.0421761996978691	0.183763943359757	0.192037044145205	0.00827310078544854
chr13:45491538:45493347:clu_17740_NA	1.28934633440682	0.00672444402810459	0.0266105580977685	0.0198861140696639
chr13:45492250:45493347:clu_17740_NA	-0.623368445328881	0.228981919956363	0.133818857653913	-0.0951630623024491
chr13:45492250:45493421:clu_17740_NA	-0.6087968003309	0.00938857208166455	0.00556729270982059	-0.00382127937184396
chr13:45493486:45494882:clu_17740_NA	-0.0929968910721434	0.00860907904362274	0.00855086914355871	-5.82099000640234e-05
chr13:45493486:45496152:clu_17740_NA	-0.0207212145572853	0.320300134745093	0.341979138501843	0.0216790037567499
chr13:45496312:45503244:clu_17740_NA	0.098713216580255	0.242231906785396	0.291436239747891	0.0492043329624949
chr13:45516263:45518762:clu_17741_NA	-0.344079813612193	0.228827477999353	0.195914405036706	-0.0329130729626468
chr13:45516263:45518960:clu_17741_NA	0.0703823223433094	0.0237211580268022	0.0307392099269126	0.00701805190011035
chr13:45516263:45524976:clu_17741_NA	0.724232815533452	0.0352314143397754	0.0877911126619123	0.0525596983221369
chr13:45518850:45518960:clu_17741_NA	-0.117314290038444	0.331382753628099	0.355935342676676	0.0245525890485765
chr13:45519094:45524976:clu_17741_NA	-0.333221034226124	0.38083719600597	0.329619929697793	-0.051217266308177
chr13:45965429:45967504:clu_17742_NA	-0.363555048964238	0.465409590362838	0.296151266883192	-0.169258323479646
chr13:45965432:45967504:clu_17742_NA	0.363555048964238	0.534590409637162	0.703848733116808	0.169258323479646
chr13:45969971:45970362:clu_17743_NA	0.460623699021099	0.560457143939567	0.550557470592997	-0.00989967334657049
chr13:45969971:45975283:clu_17743_NA	-0.970435517369705	0.00515141342249026	0.00120972187790311	-0.00394169154458716
chr13:45970465:45975283:clu_17743_NA	0.509811818348606	0.434391442637943	0.4482328075291	0.0138413648911576
chr13:45975838:45976182:clu_17744_NA	-0.416423447371648	0.0963226605254516	0.092789997484026	-0.00353266304142559
chr13:45975838:45976212:clu_17744_NA	1.25616905020579	0.00951263211843072	0.0488057607932622	0.0392931286748315
chr13:45975838:45979813:clu_17744_NA	-0.41987373510927	0.807728936925161	0.775425170277966	-0.0323037666471956
chr13:45976265:45979813:clu_17744_NA	-0.419871867724872	0.0864357704309562	0.0829790714447459	-0.00345669898621033
chr13:46011554:46020449:clu_17748_NA	0.0562736284758125	0.548376147661629	0.569312705526292	0.0209365578646629
chr13:46011554:46042164:clu_17748_NA	0.314731207552697	0.00343752664860161	0.00462130991156283	0.00118378326296122
chr13:46020553:46042164:clu_17748_NA	0.82990501973298	0.00344435358735641	0.00775110986409046	0.00430675627673405
chr13:46020557:46038897:clu_17748_NA	-0.239120278752129	0.0394869361998215	0.0305096913415605	-0.00897724485826098
chr13:46020557:46042164:clu_17748_NA	-0.00620624390606081	0.392811752991249	0.383108801512949	-0.00970295147830064
chr13:46038944:46042164:clu_17748_NA	-0.955583333103299	0.0124432829113423	0.00469638184354584	-0.00774690106779651
chr13:46045513:46051932:clu_17749_NA	-0.232903257371045	0.129581204902882	0.103307099842243	-0.0262741050606389
chr13:46045513:46052404:clu_17749_NA	-0.147068730816939	0.153559598965833	0.133395932189642	-0.0201636667761906
chr13:46045516:46051932:clu_17749_NA	-0.339110926440322	0.265394536001224	0.190263170068721	-0.0751313659325022
chr13:46045516:46052404:clu_17749_NA	0.454730130422728	0.223719309291377	0.354753763528758	0.131034454237381
chr13:46045516:46052698:clu_17749_NA	0.391383198484278	0.0272964156383798	0.0406272981424707	0.013330882504091
chr13:46051989:46052404:clu_17749_NA	-0.1270304142787	0.200448935200305	0.177652736228165	-0.0227961989721406
chr13:46650345:46669030:clu_17751_NA	0.203056889894805	0.413407258908724	0.416616908690195	0.00320964978147109
chr13:46650345:46681741:clu_17751_NA	-0.433024468496877	0.0476067078986598	0.0253968772708548	-0.0222098306278051
chr13:46669156:46681741:clu_17751_NA	0.229967578602072	0.538986033192616	0.55798621403895	0.019000180846334
chr13:46733998:46741642:clu_17754_NA	-0.296753062731429	0.248781919129591	0.154644876260128	-0.0941370428694632
chr13:46733998:46750540:clu_17754_NA	0.296753062731429	0.751218080870409	0.845355123739872	0.0941370428694632
chr13:48081731:48083371:clu_17757_NA	0.106333483371622	0.447446757419072	0.415712546202115	-0.0317342112169571
chr13:48081731:48086282:clu_17757_NA	-0.42056138404955	0.0801514675463345	0.0439678988196682	-0.0361835687266663
chr13:48083428:48086282:clu_17757_NA	0.314227900677928	0.472401775034594	0.540319554978217	0.0679177799436235
chr13:48373492:48376918:clu_17760_NA	0.187333036704414	0.160791183727116	0.217944211123886	0.0571530273967701
chr13:48381443:48452993:clu_17760_NA	-0.187333036704414	0.839208816272884	0.782055788876114	-0.05715302739677
chr13:49075364:49114655:clu_17765_NA	-0.0358260848891347	0.350721368324175	0.355681741218258	0.00496037289408341
chr13:49075364:49131137:clu_17765_NA	0.235574937716711	0.00703485362840726	0.00935884763173361	0.00232399400332636
chr13:49110406:49114655:clu_17765_NA	-0.155089307955553	0.101237007501398	0.0911262049781562	-0.0101108025232422
chr13:49114731:49131137:clu_17765_NA	-0.0446595448720229	0.54100677054602	0.543833206171852	0.00282643562583229
chr13:49255913:49259346:clu_17768_NA	-0.0947941594760969	0.471924993651945	0.519680859856671	0.0477558662047257
chr13:49259523:49261178:clu_17768_NA	0.41522722405105	0.0170332302131915	0.0312363465074647	0.0142031162942732
chr13:49259523:49267490:clu_17768_NA	-0.320433064574953	0.511041776134864	0.449082793635865	-0.0619589824989991
chr13:49344238:49350744:clu_17769_NA	-0.124927818348353	0.546578536852001	0.48425528072549	-0.0623232561265117
chr13:49350912:49359714:clu_17769_NA	0.124927818348353	0.453421463147999	0.51574471927451	0.0623232561265119
chr13:49444857:49451553:clu_17772_NA	0.556238076817864	0.23961898663064	0.383121693528408	0.143502706897768
chr13:49444857:49460107:clu_17772_NA	-0.636463611434661	0.272362053096071	0.132122978049004	-0.140239075047067
chr13:49451909:49460107:clu_17772_NA	0.0802255346167967	0.488018960273289	0.484755328422587	-0.00326363185070105
chr13:49481116:49482031:clu_17776_NA	0.886225138810139	0.0294488619820379	0.132011991328163	0.102563129346125
chr13:49481116:49482737:clu_17776_NA	-0.77812443479111	0.915809150979721	0.777198598152411	-0.13861055282731
chr13:49482196:49482737:clu_17776_NA	-0.108100704019029	0.0547419870382413	0.0907894105194262	0.0360474234811849
chr13:49483563:49485630:clu_17777_NA	-0.527835602871368	0.306773603731438	0.254328022611792	-0.0524455811196461
chr13:49490910:49491732:clu_17777_NA	-0.317680360107212	0.676985965267829	0.692508572972423	0.015522607704594
chr13:49496095:49506635:clu_17777_NA	0.84551596297858	0.0162404310007329	0.0531634044157851	0.0369229734150522
chr13:49928085:49931018:clu_17786_NA	0.00919279606427192	0.670725048101126	0.674674817468281	0.00394976936715474
chr13:49928085:49936130:clu_17786_NA	0.000243830810834241	0.0233649376069784	0.0232931441506225	-7.17934563559397e-05
chr13:49931134:49936130:clu_17786_NA	-0.0094366268751061	0.305910014291895	0.302032038381096	-0.00387797591079875
chr13:51379572:51382029:clu_17797_NA	0.0784827034249594	0.497190864982589	0.548129364236506	0.050938499253917
chr13:51379572:51383329:clu_17797_NA	0.111014288494475	0.0942301621440807	0.107319379812953	0.013089217668872
chr13:51382123:51383329:clu_17797_NA	-0.189496991919434	0.40857897287333	0.344551255950541	-0.064027716922789
chr13:51389444:51395300:clu_17798_NA	-0.156426658224308	0.534540401000216	0.544135115885215	0.0095947148849983
chr13:51395483:51421112:clu_17798_NA	0.484174100400398	0.0527482572232558	0.101892849770062	0.0491445925468065
chr13:51395483:51430294:clu_17798_NA	-0.32774744217609	0.412711341776528	0.353972034344723	-0.0587393074318048
chr13:51430383:51451025:clu_17799_NA	0.0623383958733761	0.230084115445437	0.252908573585761	0.0228244581403247
chr13:51451174:51451978:clu_17799_NA	-0.0623383958733761	0.769915884554563	0.747091426414239	-0.0228244581403245
chr13:52402681:52416017:clu_17810_NA	-0.947498363075598	0.0381311930991677	0.00592376231439517	-0.0322074307847725
chr13:52415923:52416017:clu_17810_NA	0.947498363075598	0.961868806900832	0.994076237685605	0.0322074307847724
chr13:52417141:52417992:clu_17811_NA	-0.241301005713233	0.503177622062851	0.518555292719111	0.0153776706562592
chr13:52418056:52423574:clu_17811_NA	-0.229779166604477	0.290411919836743	0.302755514237387	0.0123435944006435
chr13:52418056:52425932:clu_17811_NA	1.06712833423937	0.00954451605655907	0.0363974793349724	0.0268529632784133
chr13:52423639:52425932:clu_17811_NA	-0.596048161921658	0.196865942043846	0.14229171370853	-0.054574228335316
chr13:52427219:52429236:clu_17812_NA	-0.506483283641638	0.165952196069015	0.0741648733871018	-0.0917873226819134
chr13:52427219:52433662:clu_17812_NA	0.461715530247674	0.69531272665991	0.818236477291002	0.122923750631092
chr13:52429432:52433662:clu_17812_NA	0.044767753393964	0.138735077271075	0.107598649321896	-0.0311364279491787
chr13:52433744:52434793:clu_17813_NA	-0.226067498788912	0.014133279913585	0.00903902466571742	-0.00509425524786756
chr13:52433748:52434793:clu_17813_NA	0.226067498788912	0.985866720086415	0.990960975334283	0.00509425524786766
chr13:52434882:52436290:clu_17814_NA	-0.245830304788737	0.962220383667014	0.93967645895858	-0.0225439247084342
chr13:52435374:52436290:clu_17814_NA	0.245830304788737	0.0377796163329856	0.0603235410414199	0.0225439247084344
chr13:52456607:52460896:clu_17816_NA	-0.176907610624995	0.130919089294984	0.102685197004486	-0.0282338922904988
chr13:52456607:52460899:clu_17816_NA	0.0281986421869739	0.327002734806462	0.314871072661802	-0.0121316621446594
chr13:52456607:52461058:clu_17816_NA	0.00249623494453434	0.0338180365024143	0.0317371082963226	-0.00208092820609163
chr13:52460974:52461058:clu_17816_NA	0.146212733493487	0.50826013939614	0.55070662203739	0.0424464826412499
chr13:52600220:52621989:clu_17818_NA	-0.326068955324417	0.0845453060312644	0.0459014076048867	-0.0386438984263777
chr13:52617682:52621989:clu_17818_NA	0.326068955324417	0.915454693968736	0.954098592395113	0.0386438984263777
chr13:52659249:52661475:clu_17820_NA	-0.569241186817882	0.395671099170634	0.268608354206375	-0.127062744964258
chr13:52659249:52661478:clu_17820_NA	0.957574866244574	0.0201026893255624	0.0628242241740396	0.0427215348484772
chr13:52659249:52662649:clu_17820_NA	-0.569438833743712	0.225781521065058	0.153245504766325	-0.0725360162987332
chr13:52661570:52662649:clu_17820_NA	0.181105154317019	0.358444690438746	0.515321916853261	0.156877226414514
chr13:57635111:57666468:clu_17824_NA	-0.179610572671408	0.337216933585701	0.329131525922167	-0.00808540766353438
chr13:57635111:57666661:clu_17824_NA	-0.286714693952001	0.0337991959976766	0.0296381948624916	-0.00416100113518503
chr13:57666526:57666661:clu_17824_NA	-0.113359369918438	0.375493238931922	0.391592857380917	0.0160996184489949
chr13:57666526:57666664:clu_17824_NA	-0.040575260408491	0.0367856398966962	0.0412591894991668	0.00447354960247057
chr13:57666833:57709669:clu_17824_NA	0.848759386836207	0.0145452438502653	0.0397005491133301	0.0251553052630648
chr13:57666833:57724612:clu_17824_NA	-0.403064414844008	0.167804342633538	0.130984085877137	-0.0368202567564017
chr13:57709752:57724612:clu_17824_NA	1.35566724370922	0.00608141257208133	0.0275567032711931	0.0214752906991118
chr13:57725619:57748149:clu_17824_NA	-1.18110231875108	0.028273992532119	0.010136894073598	-0.018137098458521
chr13:60439772:60444683:clu_17827_NA	-0.0272894694891542	0.236151789288124	0.226448752975326	-0.00970303631279792
chr13:60444748:60460380:clu_17827_NA	0.0272894694891542	0.763848210711876	0.773551247024674	0.00970303631279801
chr13:60485948:60494435:clu_17828_NA	-0.450214633383825	0.411651234598792	0.39152213060264	-0.0201291039961526
chr13:60485948:60509763:clu_17828_NA	0.900429401348342	0.0179769624856758	0.0659964319806478	0.048019469494972
