Gene ID	LSV ID	LSV Type	E(PSI) per LSV junction	StDev(E(PSI)) per LSV junction	A5SS	A3SS	ES	Num. Junctions	Num. Exons	Junctions coords	IR coords
CEP290	CEP290:s:88062692-88062778	s|1e1.1o1|1e2.1o1	0.96295726;0.037042685	0.03506845652633087;0.03506758327940804	False	False	True	2	3	88060994-88062692;88060020-88062692	
DYRK4	DYRK4:s:4612543-4612718	s|1e1.1o2|1e1.2o2	0.8469032;0.15309685	0.04120759571707558;0.0412074908283585	False	True	False	2	2	4612718-4613512;4612718-4613515	
ADARB1	ADARB1:s:45183362-45183510	s|1e1.1o1|1e2.1o1	0.83630955;0.16369048	0.08502450806155953;0.0850244339242162	False	False	True	2	3	45183510-45184474;45183510-45184923	
MAGI1	MAGI1:s:65453258-65453340	s|1e1.1o2|1e1.2o2	0.053174317;0.9468257	0.03713088481511237;0.03713009547549551	False	True	False	2	2	65448060-65453258;65448057-65453258	
ANKRD26	ANKRD26:s:27048801-27048979	s|1e1.1o2|1e1.2o2	0.33392859;0.6660714	0.1167155894100077;0.1167156722970092	False	True	False	2	2	27046523-27048801;27046520-27048801	
TNRC18	TNRC18:s:5361897-5362033	s|1e1.1o1|1e2.1o1	0.6302521;0.3697479	0.15229418419919177;0.1522941758724182	False	False	True	2	3	5361722-5361897;5359569-5361897	
DMD	DMD:s:31134102-31134194	s|1e1.1o1|1e2.1o1	0.4284251;0.5715749	0.08476539513266926;0.08476539931935122	False	False	True	2	3	31126673-31134102;31121930-31134102	
MADD	MADD:s:47286433-47286534	s|1e1.1o1|1e2.1o1	0.053846154;0.9461538	0.043517137976948096;0.04351745712550289	False	False	True	2	3	47286534-47288968;47286534-47289391	
PRUNE2	PRUNE2:s:76652483-76652683	s|1e1.1o2|1e1.2o2	0.64839184;0.3516082	0.16672507425301145;0.16672501161800649	False	True	False	2	2	76644912-76652483;76644909-76652483	
CEP290	CEP290:s:88060830-88060994	s|1e1.1o1|1e2.1o1|1e3.1o1	0.010258839;0.8425926;0.14814815	0.01652842116003442;0.08909706190226056;0.08735307365109453	False	False	True	3	4	88060556-88060830;88060020-88060830;88059020-88060830	
TMOD1	TMOD1:s:97524141-97524308	s|1e1.1o1|1e2.1o1	0.8145833;0.18541667	0.09742230753550427;0.09742250074702025	False	False	True	2	3	97524308-97546185;97524308-97553281	
ADARB1	ADARB1:t:45184923-45185091	t|1e1.1o1|1e2.1o1	0.09512061;0.9048794	0.05536333827766469;0.05536310863400825	False	False	True	2	3	45183510-45184923;45184593-45184923	
MAGI1	MAGI1:s:65379261-65379554	s|1e1.1o3|1e1.2o3|1e1.3o3	0.38426107;0.613846;0.0019157089	0.05448687130125092;0.054559644318042146;0.0010494227987991162	False	True	False	3	2	65375948-65379261;65375945-65379261;65375912-65379261	
ANKRD26	ANKRD26:s:27046353-27046523	s|1e1.1o1|1e2.1o1	0.888834;0.11116601	0.08163161896678427;0.08163163334218494	False	False	True	2	3	27044190-27046353;27043567-27046353	
DMD	DMD:t:31120109-31121930	t|1e1.1o1|1e2.1o1	0.5932471;0.40675288	0.08294109525406042;0.08294099155803832	False	False	True	2	3	31121930-31134102;31121930-31126642	
MADD	MADD:t:47289391-47289493	t|1e1.1o1|1e2.1o1	0.8118633;0.18813667	0.060249726131328785;0.06024978485481276	False	False	True	2	3	47286534-47289391;47289027-47289391	
GSTT2B	GSTT2B:s:23958285-23958458	s|1e1.1o1|2e1.1o1	0.21291208;0.7870879	0.14836160506827648;0.14836158573864192	True	False	False	2	2	23957932-23958327;23957932-23958285	
MADD	MADD:s:47290610-47290816	s|1e1.1o1|1e2.1o1	0.8827839;0.11721612	0.10750953081350885;0.10750941532732085	False	False	True	2	3	47290816-47292543;47290816-47293883	
TMOD1	TMOD1:t:97553281-97553400	t|1e1.1o1|1e2.1o1	0.1;0.9	0.05951675169847864;0.05951667837102232	False	False	True	2	3	97524308-97553281;97546341-97553281	
SH3D21	SH3D21:s:36307918-36307963	s|1e1.1o1|1e2.1o1	0.4352982;0.5647018	0.08955759915866336;0.08955751852569525	False	False	True	2	3	36307963-36308109;36307963-36308389	
EFR3A	EFR3A:s:131940499-131940644	s|1e1.1o1|2e1.1o1	0.8114224;0.18857759	0.10773691157964509;0.10773689152289681	True	False	False	2	2	131940575-131944745;131940644-131944745	
OSBPL6	OSBPL6:t:178373890-178374027	t|1e1.1o1|1e2.1o1	0.5113636;0.48863637	0.14708455864373593;0.14708454164476462	False	False	True	2	3	178361815-178373890;178372233-178373890	
DUSP11	DUSP11:s:73769265-73769325	s|1e1.1o1|1e2.1o1	0.6486868;0.35131317	0.08683805411729284;0.08683810033385703	False	False	True	2	3	73767207-73769265;73766903-73769265	
OCIAD1	OCIAD1:s:48851806-48852020	s|1e1.1o1|1e2.1o1|2e2.1o1	0.4144386;0.030722618;0.5560949	0.06652313786032547;0.021769878477119396;0.06812508067549122	True	False	True	3	3	48851975-48857213;48851975-48860725;48852020-48860725	
VPS54	VPS54:s:63983864-63984019	s|1e1.1o2|1e1.2o2	0.3777999;0.62220013	0.09452243729480056;0.09452245636229462	False	True	False	2	2	63981887-63983864;63981851-63983864	
SH3D21	SH3D21:t:36308389-36308475	t|1e1.1o1|1e2.1o1	0.6986842;0.30131578	0.09471205147124921;0.09471195143098728	False	False	True	2	3	36307963-36308389;36308209-36308389	
PRKAG2	PRKAG2:t:151786470-151786541	t|1e1.1o1|1e2.1o1	0.5;0.5	0.07770802888659871;0.07770797609664802	False	False	True	2	3	151786541-151876507;151786541-151814416	
PRUNE2	PRUNE2:s:76644739-76644912	s|1e1.1o1|1e2.1o1	0.06669961;0.9333004	0.06958212163085117;0.06958195764783158	False	False	True	2	3	76641980-76644739;76638288-76644739	
MADD	MADD:t:47293883-47293983	t|1e1.1o1|1e2.1o1	0.120192304;0.8798077	0.09358384267624578;0.09358381839288603	False	False	True	2	3	47290816-47293883;47292596-47293883	
MAGI1	MAGI1:s:65359268-65361337	s|1e1.1o1|1e2.1o1	0.95454544;0.045454547	0.06044790279458748;0.060447745981804066	False	False	True	2	3	65359152-65361199;65357132-65361199	
TMEM183A	TMEM183A:s:203008643-203008810	s|1e1.1o2|1e1.2o2	0.436935;0.56306493	0.0996891701454885;0.09968919473736348	False	True	False	2	2	203008810-203014889;203008810-203014892	
ANKRD26	ANKRD26:t:27043426-27043567	t|1e1.1o1|1e2.1o1	0.0698052;0.9301948	0.05365399737458522;0.05365391370240337	False	False	True	2	3	27043567-27046353;27043567-27044157	
AGAP1	AGAP1:s:235908738-235908906	s|1e1.1o1|1e2.1o1	0.033817217;0.96618277	0.024978024882836906;0.024978416353025265	False	False	True	2	3	235908906-235930765;235908906-235968462	
AGAP1	AGAP1:s:235968462-235968623	s|1e1.1o1|1e2.1o1	0.9564394;0.04356061	0.06842827800856958;0.06842830307408629	False	False	True	2	3	235968623-236014805;235968623-236036561	
CEP290	CEP290:t:88059898-88060020	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2	0.03642314;0.94900763;0.008477012;0.008477012	0.03809645253009471;0.04697070430932176;0.016058884286650678;0.016058884286650678	True	False	True	4	4	88060020-88062692;88060020-88060830;88060020-88060434;88060020-88060254	
OCIAD1	OCIAD1:t:48860725-48861817	t|1e1.1o2|1e1.2o2|1e2.1o1	0.038998358;0.6914382;0.2655724	0.027692825266920934;0.0728824557137778;0.06814107725440005	True	False	True	3	3	48851975-48860725;48852020-48860725;48857365-48860725	
VPS54	VPS54:s:63914182-63914287	s|1e1.1o1|1e2.1o1	0.5252525;0.47474748	0.1447826300122046;0.14478265653841838	False	False	True	2	3	63913925-63914182;63913310-63914182	
MAGI1	MAGI1:t:65353525-65357132	t|1e1.1o1|1e2.1o1	0.028594771;0.9714052	0.044955497543728344;0.04495516217844773	False	False	True	2	3	65357132-65361199;65357132-65359064	
ZNF721	ZNF721:s:497127-na	s|1e1.1o1|1e2.1o10	0.7270833;0.27291667	0.13252070094795043;0.1325207242369928	False	False	True	2	3	472701-497127;444432-497127	
NTRK3	NTRK3:s:88135101-88135397	s|1e1.1o1|1e2.1o1	0.7745215;0.22547847	0.09210858826838592;0.0921085410751614	False	False	True	2	3	88128734-88135101;88127226-88135101	
AGAP1	AGAP1:t:235968462-235968623	t|1e1.1o1|1e2.1o1	0.9563066;0.04369344	0.028606086377123915;0.028605547530170913	False	False	True	2	3	235908906-235968462;235930923-235968462	
PRUNE2	PRUNE2:s:76629192-76629290	s|1e1.1o1|1e2.1o1	0.044380255;0.95561975	0.04169734377286373;0.04169758170185212	False	False	True	2	3	76625058-76629192;76624490-76629192	
MADD	MADD:s:47324471-47324577	s|1e1.1o1|1e2.1o1|1e3.1o1	0.0060064937;0.21278527;0.7817037	0.007863131779793382;0.07935176866754196;0.079567923989925	False	False	True	3	4	47324577-47324918;47324577-47326738;47324577-47328658	
TMEM183A	TMEM183A:s:203015960-203016140	s|1e1.1o1|1e2.1o1	0.016954023;0.983046	0.02244060697379086;0.02244237227577924	False	False	True	2	3	203016140-203017756;203016140-203018481	
TMEM183A	TMEM183A:t:203018481-203018561	t|1e1.1o1|1e2.1o1	0.983046;0.016954023	0.02244237227577924;0.02244060697379086	False	False	True	2	3	203016140-203018481;203017919-203018481	
LOC100630923	LOC100630923:s:102376212-102376322	s|1e1.1o1|1e2.1o1	0.5385034;0.46149662	0.08404800610814722;0.08404795071482424	False	False	True	2	3	102376322-102397620;102376322-102399548	
EPB41L4B	EPB41L4B:s:109256393-109256480	s|1e1.1o1|1e2.1o1	0.98214287;0.017857144	0.02290219228342834;0.022903921280998506	False	False	True	2	3	109256224-109256393;109255843-109256393	
PRKAG2	PRKAG2:t:151675420-151675637	t|1e1.1o2|1e1.2o2|1e2.1o1	0.82517946;0.17121178;0.0043290043	0.05725455831802292;0.056980608222104934;0.004867475349349424	True	False	True	3	3	151675637-151781152;151675637-151781126;151675637-151735900	
TCTN1	TCTN1:s:110614027-110614463	s|1e1.1o1|1e2.1o1|2e1.1o1	0.8617886;0.09446186;0.03213318	0.07422888508664141;0.06274569475046368;0.03529613114922981	True	False	True	3	3	110614402-110619836;110614402-110626362;110614463-110619836	
CTNND2	CTNND2:t:11364696-11364890	t|1e1.1o1|1e2.1o1	0.004878165;0.99512184	0.00418099333777304;0.004187828132246695	False	False	True	2	3	11364890-11411536;11364890-11384665	
DGKB	DGKB:t:14841194-14841450	t|1e1.1o1|1e2.1o1	0.84941864;0.15058139	0.08029139796603701;0.08029131998515208	False	False	True	2	3	14841450-14903129;14841450-14902592	
LOC100630923	LOC100630923:t:102399548-102399648	t|1e1.1o1|1e2.1o1	0.32471114;0.67528886	0.06467425361878333;0.06467435918033494	False	False	True	2	3	102376322-102399548;102397698-102399548	
NTRK3	NTRK3:t:88127162-88127226	t|1e1.1o1|1e2.1o1	0.26289684;0.73710316	0.09950450213756185;0.09950457415142007	False	False	True	2	3	88127226-88135101;88127226-88128711	
CEP290	CEP290:t:88058848-88059020	t|1e1.1o1|1e2.1o1	0.14516129;0.8548387	0.08709363585660589;0.08709365368488542	False	False	True	2	3	88059020-88060830;88059020-88059898	
TRAK1	TRAK1:t:42219494-42219596	t|1e1.1o1|1e2.1o1	0.9814815;0.018518519	0.025788953738888745;0.02578932046821948	False	False	True	2	3	42209922-42219494;42219390-42219494	
NUDT4	NUDT4:s:93395489-93395533	s|1e1.1o2|1e1.2o2	0.32819137;0.6718086	0.07674641734868755;0.07674624161319651	False	True	False	2	2	93395533-93398768;93395533-93398771	
MADD	MADD:t:47326738-47326807	t|1e1.1o1|1e2.1o1	0.9629121;0.037087914	0.05867776935740293;0.05867801265072158	False	False	True	2	3	47324577-47326738;47326552-47326738	
DUSP11	DUSP11:t:73766828-73766903	t|1e1.1o1|1e2.1o1	0.3511544;0.6488456	0.08690257624948523;0.08690267085800617	False	False	True	2	3	73766903-73769265;73766903-73767161	
ZNF721	ZNF721:t:439984-444432	t|1e1.1o1|1e2.1o1	0.16458333;0.8354167	0.07611836932766351;0.07611833891952698	False	False	True	2	3	444432-497127;444432-472575	
EPB41L4B	EPB41L4B:t:109255774-109255843	t|1e1.1o1|1e2.1o1	0.012049941;0.9879501	0.015208820160707157;0.015209369469108017	False	False	True	2	3	109255843-109256393;109255843-109256136	
PRKAG2	PRKAG2:s:151632069-151632258	s|1e1.1o2|1e1.2o2	0.62976193;0.3702381	0.13181646788666992;0.13181649294424272	False	True	False	2	2	151595454-151632069;151595451-151632069	
ANKRD26	ANKRD26:s:27034796-27035752	s|1e1.1o2|1e1.2o2	0.06618727;0.93381274	0.03308385260585465;0.03308424329357307	False	True	False	2	2	27033396-27034796;27033377-27034796	
ARGLU1	ARGLU1:t:106557048-106557131	t|1e1.1o1|i	0.028808447;0.9711915	0.017697976178374028;0.017698289043710538	False	False	False	1	2	106557131-106559432;106557132-106557558	106557132-106557558
EIF4A2	EIF4A2:s:186783572-186783639	s|1e1.1o2|1e1.2o2	0.41968673;0.58031327	0.11175567396502098;0.11175566321365034	False	True	False	2	2	186783639-186784429;186783639-186784432	
RBM27	RBM27:s:146229717-146229910	s|1e1.1o2|1e1.2o2	0.0125;0.9875	0.014813050701894813;0.014813615498022745	False	True	False	2	2	146229910-146230654;146229910-146230657	
GOLGA3	GOLGA3:s:132821996-132822311	s|1e1.1o1|1e2.1o1	0.9199047;0.080095306	0.06236854038033242;0.06236875120789244	False	False	True	2	3	132816812-132821996;132813419-132821996	
NTRK3	NTRK3:s:88032857-88033045	s|1e1.1o1|1e2.1o1|1e3.1o1	0.24561283;0.20371674;0.5275844	0.06877607035253287;0.06513967009686218;0.0798554717292238	False	False	True	3	4	87981360-88032857;87979463-88032857;87940753-88032857	
TCTN1	TCTN1:t:110626362-110626492	t|1e1.1o2|1e2.1o1	0.091692135;0.90830785	0.06377997044294101;0.06378012100546827	False	False	True	2	3	110614402-110626362;110619956-110626362	
CTNND2	CTNND2:s:11098575-11098748	s|1e1.1o1|1e2.1o1	0.0625;0.9375	0.05295972241919634;0.052959150829766086	False	False	True	2	3	11083955-11098575;11082846-11098575	
MADD	MADD:t:47328658-47328704	t|1e1.1o1|1e2.1o1	0.94504833;0.05495169	0.043863571446152924;0.043863710716631414	False	False	True	2	3	47324577-47328658;47326807-47328658	
DGKB	DGKB:s:14757655-14757731	s|1e1.1o1|1e2.1o1	0.6866473;0.3133527	0.09119927106609368;0.09119923785222955	False	False	True	2	3	14753948-14757655;14736194-14757655	
ZNF211	ZNF211:s:57634629-57634755	s|1e1.1o1|1e2.1o1	0.7567766;0.24322344	0.09239928587074106;0.0923993811066328	False	False	True	2	3	57634755-57639912;57634755-57640704	
EPB41L4B	EPB41L4B:s:109200236-109200334	s|1e1.1o2|1e1.2o2	0.85391307;0.14608696	0.10104815690899432;0.10104812494664031	False	True	False	2	2	109194406-109200236;109194397-109200236	
NDRG4	NDRG4:t:58503706-58503903	t|1e2.1o1|2e1.1o1|2e2.1o1|2e3.1o1	0.09014423;0.229022;0.6495296;0.008064516	0.06972057045485364;0.10954772112781788;0.11324555041132059;0.013970119380335448	False	True	True	4	4	58500269-58503706;58495008-58503798;58500269-58503798;58501077-58503798	
ANKRD26	ANKRD26:s:27033225-27033396	s|1e1.1o2|1e1.2o2|1e2.1o1	0.8202982;0.068347335;0.10562761	0.05493933323260946;0.03238863325035109;0.04729422587696496	False	True	True	3	3	27030600-27033225;27030596-27033225;27029356-27033225	
CTNND2	CTNND2:t:11082696-11082846	t|1e1.1o1|1e2.1o1	0.8621011;0.13789894	0.07000301791557081;0.07000297352389183	False	False	True	2	3	11082846-11098575;11082846-11083881	
SLC12A2	SLC12A2:s:128184366-128184501	s|1e1.1o2|1e1.2o2	0.041666668;0.9583333	0.0629028626292366;0.06290329930722291	False	True	False	2	2	128184501-128184723;128184501-128184789	
NTRK3	NTRK3:t:87977364-87979463	t|1e1.1o1|1e2.1o1	0.24445786;0.75554216	0.06636619426112755;0.06636618667016433	False	False	True	2	3	87979463-88032857;87979463-87981226	
CYP2C8	CYP2C8:s:95058335-95058511	s|1e1.1o1|1e2.1o1	0.96153843;0.03846154	0.06132158840842148;0.06132199796167171	False	False	True	2	3	95045951-95058335;95043077-95058335	
NDRG4	NDRG4:s:58509301-58509352	s|1e1.1o1|1e2.1o1	0.16964287;0.83035713	0.06438638301975741;0.06438638598322705	False	False	True	2	3	58509352-58510645;58509352-58511422	
ANKRD26	ANKRD26:t:27029286-27029356	t|1e1.1o1|1e2.1o1	0.13991228;0.86008775	0.052567422633349424;0.052567420455676736	False	False	True	2	3	27029356-27033225;27029356-27030393	
SENP2	SENP2:s:185614564-185614740	s|1e1.1o1|1e2.1o1	0.9848485;0.015151516	0.018352201208252105;0.018351969512805624	False	False	True	2	3	185614740-185617480;185614740-185619299	
ECHDC2	ECHDC2:s:52899174-52899224	s|1e1.1o1|1e2.1o1	0.98360217;0.016397849	0.02301360325110005;0.023012929272691426	False	False	True	2	3	52897484-52899174;52896597-52899174	
USP3	USP3:s:63532647-63532707	s|1e1.1o1|1e2.1o1	0.17712355;0.82287645	0.08338667112554295;0.08338662373519429	False	False	True	2	3	63532707-63533803;63532707-63537025	
USP3	USP3:t:63532647-63532707	t|1e1.1o1|1e2.1o1	0.21291208;0.7870879	0.11064438332595902;0.11064434137750304	False	False	True	2	3	63504830-63532647;63529166-63532647	
USP3	USP3:t:63537025-63537156	t|1e1.1o1|1e2.1o1	0.864745;0.135255	0.08500490944296663;0.08500497813447602	False	False	True	2	3	63532707-63537025;63533918-63537025	
WDR47	WDR47:s:109013820-109013925	s|1e1.1o1|2e1.1o1	0.96621;0.033789955	0.02873144784289571;0.02873233271123679	True	False	False	2	2	109011718-109013841;109011718-109013820	
DGKB	DGKB:t:14736041-14736194	t|1e1.1o1|1e2.1o1	0.39805365;0.60194635	0.10058006186837865;0.10058008045548691	False	False	True	2	3	14736194-14757655;14736194-14753928	
ZNF211	ZNF211:t:57640704-57642779	t|1e1.1o1|1e2.1o1	0.1931108;0.8068892	0.076890649998778;0.07689089540893118	False	False	True	2	3	57634755-57640704;57640067-57640704	
MRFAP1L1	MRFAP1L1:s:6709226-6709879	s|1e1.1o1|2e1.1o1	0.31466818;0.6853318	0.10200623901914792;0.10200616818776853	True	False	False	2	2	6708643-6709231;6708643-6709226	
FAM153B	FAM153B:s:176063709-176063764	s|1e1.1o1|1e2.1o1|1e3.1o1	0.060465112;0.010416667;0.9285714	0.05882126609826241;0.016393911303474073;0.06207143334970293	False	False	True	3	4	176063764-176070967;176063764-176074636;176063764-176089463	
NTRK3	NTRK3:s:87929191-87929434	s|1e1.1o1|1e2.1o1|1e3.1o1	0.45503014;0.2300505;0.32268554	0.07079487969219772;0.055763287382399565;0.05937691278016009	False	False	True	3	4	87908563-87929191;87885735-87929191;87880428-87929191	
CYP2C8	CYP2C8:s:95042890-95043077	s|1e1.1o1|1e2.1o1	0.0058896895;0.99411035	0.010175922013734977;0.010179868895367065	False	False	True	2	3	95040960-95042890;95039038-95042890	
NDRG4	NDRG4:t:58511422-58513619	t|1e1.1o1|1e2.1o1	0.82179487;0.17820513	0.058982264397604386;0.05898217590182631	False	False	True	2	3	58509352-58511422;58510683-58511422	
BPTF	BPTF:s:67875556-67875744	s|1e1.1o2|1e1.2o2|1e2.1o2	0.6933334;0.22378516;0.07467145	0.12716748978673917;0.11666935064849368;0.06784646778377458	False	True	True	3	3	67875744-67886128;67875744-67886131;67875744-67891844	
DGKB	DGKB:s:14718542-14718685	s|1e1.1o1|1e2.1o1	0.9895833;0.010416667	0.011823576647387594;0.011820635980858953	False	False	True	2	3	14701730-14718542;14698169-14718542	
ECHDC2	ECHDC2:t:52895910-52896597	t|1e1.1o1|1e2.1o1	0.010527482;0.9894725	0.013868912411485265;0.013869312482357609	False	False	True	2	3	52896597-52899174;52896597-52897437	
WDR11	WDR11:t:120858643-120858796	t|1e1.1o1|1e2.1o1	0.80368906;0.19631094	0.09652720888965219;0.09652721476714654	False	False	True	2	3	120852635-120858643;120856130-120858643	
NTRK3	NTRK3:t:87880270-87880428	t|1e1.1o1|1e2.1o1|1e3.1o1	0.39551115;0.027339995;0.57450396	0.06757962339132012;0.02070378328715762;0.07161143000069958	False	False	True	3	4	87880428-87929191;87880428-87908489;87880428-87885694	
WDR47	WDR47:s:109010916-109011718	s|1e1.1o2|1e1.2o2	0.022943504;0.9770565	0.017657591270658232;0.017656948065069237	False	True	False	2	2	109004718-109010916;109004715-109010916	
BPTF	BPTF:t:67891844-67892034	t|1e1.1o1|1e2.1o1|2e2.1o1	0.030906431;0.9646784;0.0045053274	0.024698193095323836;0.02645240435149482;0.005372354118140101	False	True	True	3	3	67875744-67891844;67886316-67891844;67886316-67891847	
DGKB	DGKB:s:14698091-14698169	s|1e1.1o1|2e1.1o1	0.9954337;0.0045663053	0.0038636059060663326;0.0038513521596120165	True	False	False	2	2	14694194-14698095;14694194-14698091	
CCDC144B	CCDC144B:s:18610044-18610292	s|1e1.1o2|1e1.2o2	0.99242425;0.007575758	0.008144737981858491;0.008147527027241329	False	True	False	2	2	18607970-18610044;18607967-18610044	
CDK12	CDK12:s:39461486-39463117	s|1e1.1o2|1e1.2o2	0.73073816;0.26926178	0.035811580306685305;0.03581209438224221	False	True	False	2	2	39463117-39470879;39463117-39470882	
WDR11	WDR11:s:120866569-120866764	s|1e1.1o2|1e1.2o2	0.9870108;0.012989204	0.01583887104746977;0.015838857781994474	False	True	False	2	2	120866764-120867066;120866764-120867122	
GOLGA3	GOLGA3:t:132813307-132813419	t|1e1.1o1|1e2.1o2|1e2.2o2	0.023718674;0.7239367;0.2534209	0.018398957030998035;0.059212594243299284;0.05354301803070712	True	False	True	3	3	132813419-132821996;132813419-132816660;132813419-132816540	
MEIS3	MEIS3:s:47415051-47415101	s|1e1.1o2|1e1.2o2	0.6753398;0.32466024	0.04032288813200723;0.04032278672597529	False	True	False	2	2	47414866-47415051;47414815-47415051	
GOLGA3	GOLGA3:t:132807891-132808549	t|1e1.1o1|1e2.1o1	0.95364034;0.04635965	0.03331177722273712;0.03331240444842263	False	False	True	2	3	132808549-132813307;132808549-132811787	
MEIS3	MEIS3:s:47409099-47409247	s|1e1.1o2|1e1.2o2	0.16151801;0.838482	0.0733700197670412;0.07336983063031445	False	True	False	2	2	47407566-47409099;47407428-47409099	
DGKB	DGKB:t:14698091-14698169	t|1e1.1o1|1e2.1o1	0.0068030357;0.99319696	0.007266194265048257;0.00726229488342539	False	False	True	2	3	14698169-14718542;14698169-14701681	
DGKB	DGKB:s:14672929-14673027	s|1e1.1o2|1e1.2o2|1e2.1o1	0.30347592;0.35416666;0.29495615	0.1106999597713339;0.11749677606486555;0.11574296065283332	False	True	True	3	3	14630271-14672929;14630268-14672929;14621494-14672929	
HEATR3	HEATR3:s:50083937-50084027	s|1e1.1o2|1e1.2o2	0.62077296;0.37922704	0.1427550280545205;0.1427550646553189	False	True	False	2	2	50084027-50084108;50084027-50084134	
BPTF	BPTF:s:67903789-67903918	s|1e1.1o1|1e2.1o1	0.983871;0.016129032	0.021831148891452514;0.021832011299365933	False	False	True	2	3	67903918-67904702;67903918-67909582	
ILF3	ILF3:s:10677163-10677310	s|1e1.1o1|1e2.1o1	0.61196506;0.38803488	0.07202544624442977;0.0720254366452435	False	False	True	2	3	10677310-10678613;10677310-10679097	
CCDC144B	CCDC144B:s:18594721-18594862	s|1e1.1o1|1e2.1o1|1e3.1o1	0.086419754;0.90123457;0.013888889	0.08036417209419883;0.08353233968303454;0.020921027913862914	False	False	True	3	4	18588346-18594721;18587879-18594721;18583523-18594721	
CYP2C8	CYP2C8:t:95042890-95043077	t|1e1.1o1|1e2.1o1	0.01923077;0.9807692	0.02675320992075256;0.02675022176758751	False	False	True	2	3	95043077-95058335;95043077-95045810	
IFT20	IFT20:s:28329173-28329276	s|1e1.1o1|i	0.0025575615;0.9974424	0.0010776628862999992;0.0011095166357395962	False	False	False	1	2	28328733-28329173;28328734-28329172	28328734-28329172
BPTF	BPTF:t:67909582-67909761	t|1e1.1o1|1e2.1o1	0.024404762;0.97559524	0.03407868123671716;0.03407975416106626	False	False	True	2	3	67903918-67909582;67904840-67909582	
ILF3	ILF3:t:10679097-10679192	t|1e1.1o1|1e2.1o1	0.34136373;0.6586363	0.07001679860940088;0.0700169764457479	False	False	True	2	3	10677310-10679097;10678704-10679097	
CCDC144B	CCDC144B:s:18587666-18587879	s|1e1.1o1|1e2.1o1	0.9890096;0.010990338	0.013387956878448418;0.01339172237401344	False	False	True	2	3	18583523-18587666;18580610-18587666	
RPS29	RPS29:s:49585950-49586049	s|1e1.1o1|1e2.1o1	0.99310315;0.0068968795	0.007170890681743522;0.007163460286701367	False	False	True	2	3	49583675-49585950;49577853-49585950	
C2CD3	C2CD3:s:74168344-74168613	s|1e1.1o1|1e2.1o1	0.96514916;0.034850787	0.02830635314059968;0.02830568951540414	False	False	True	2	3	74161556-74168344;74139828-74168344	
ALDH3A2	ALDH3A2:s:19671721-19671956	s|1e1.1o1|1e2.1o1	0.5686275;0.43137255	0.07546141206130694;0.07546142513626536	False	False	True	2	3	19671956-19673151;19671956-19675558	
GOLGA3	GOLGA3:t:132775141-132775305	t|1e1.1o1|1e2.1o1	0.8607372;0.13926283	0.07772946194641689;0.07772936370610489	False	False	True	2	3	132775305-132776634;132775305-132776161	
HPSE2	HPSE2:t:na-98788309	t|1e1.1o1|1e2.1o1	0.58017856;0.41982144	0.08559645987809213;0.0855965633993816	False	False	True	2	3	98788309-99153507;98788309-98938014	
CYP2C8	CYP2C8:t:95038897-95039038	t|1e1.1o1|1e2.1o1	0.98514706;0.014852941	0.01442353633078178;0.014426287402007111	False	False	True	2	3	95039038-95042890;95039038-95040922	
ANAPC7	ANAPC7:s:110395101-110395220	s|1e1.1o1|1e2.1o1	0.9890096;0.010990338	0.012852398454963993;0.012854147099399029	False	False	True	2	3	110388623-110395101;110387892-110395101	
C2CD3	C2CD3:t:74139605-74139828	t|1e1.1o1|1e2.1o1	0.023381857;0.9766182	0.019851312251536975;0.019852747877629258	False	False	True	2	3	74139828-74168344;74139828-74161399	
BPTF	BPTF:s:67910877-67913187	s|1e1.1o1|1e2.1o1	0.013335705;0.9866643	0.01644005050146135;0.01644105582543554	False	False	True	2	3	67913187-67914424;67913187-67918714	
DGKB	DGKB:t:14621378-14621494	t|1e1.1o1|1e2.1o1	0.36126375;0.63873625	0.14732085092240035;0.1473209382385137	False	False	True	2	3	14621494-14672929;14621494-14630236	
ILF3	ILF3:s:10679816-10679927	s|1e1.1o1|1e2.1o1	0.8965614;0.10343861	0.037897696226760605;0.037897493929138354	False	False	True	2	3	10679927-10680346;10679927-10681019	
PLCE1	PLCE1:s:94254893-94255049	s|1e1.1o1|2e1.1o1	0.11270161;0.88729835	0.08079562219356633;0.08079580351046711	True	False	False	2	2	94255001-94258800;94255049-94258800	
ZNHIT6	ZNHIT6:s:85708054-85708433	s|1e1.1o1|i	0.06420492;0.93579507	0.032857908208008955;0.03285783158220177	False	False	False	1	2	85707936-85708054;85707937-85708053	85707937-85708053
ANAPC7	ANAPC7:t:110387739-110387892	t|1e1.1o1|1e2.1o1	0.014495798;0.98550415	0.01895717067376728;0.018957288647098735	False	False	True	2	3	110387892-110395101;110387892-110388512	
CDKL1	CDKL1:s:50334565-50334621	s|1e1.1o1|1e2.1o1	0.57522625;0.42477375	0.10702121981831189;0.10702131521225335	False	False	True	2	3	50332432-50334565;50330181-50334565	
TRMT11	TRMT11:s:125986430-125986773	s|1e1.1o1|2e1.1o1	0.07260101;0.92739904	0.0580053706116926;0.05800537227277864	True	False	False	2	2	125986622-125993757;125986773-125993757	
